temperature_K,dipole_manifold,manifold_states,twist_halfwidth_deg,tilt_deg,kBT_J,face_vdw_kBT,face_u_min_kBT,face_dipole_min_kBT,face_f_dip_kBT,face_f_dip_quenched_kBT,face_degeneracy,tip_vdw_kBT,tip_u_min_kBT,tip_dipole_min_kBT,tip_f_dip_kBT,tip_f_dip_quenched_kBT,tip_degeneracy,d_vdW_kBT,d_U_min_kBT,d_dipole_min_kBT,d_F_dip_kBT,d_F_dip_quenched_kBT,d_F_twist_kBT,d_F_energy_only_kBT,d_F_total_kBT,d_F_total_quenched_kBT,preferred_energy_only,preferred_with_entropy,preferred_single_pair,d_vdW_J,d_U_min_J,d_dipole_min_J,d_F_dip_J,d_F_dip_quenched_J,d_F_twist_J,d_F_energy_only_J,d_F_total_J,d_F_total_quenched_J
246.0,parallel,8,2.0,2.0,3.39639654e-21,-1.4378288786557922,-1.4378288786557922,0.0,-1.4378288786557922,-1.4378288786557922,1,-0.07222961626017091,-3.5326210331177674,-3.460391416857597,-2.17563357560763,-2.17563357560763,1,1.3655992623956212,-2.094792154461975,-3.460391416857597,-0.7378046969518377,-0.7378046969518377,-6.802394763324311,-0.7378046969518377,-7.540199460276149,-7.540199460276149,tip,tip,tip,4.63811660982704e-21,-7.114744825433798e-21,-1.175286143526084e-20,-2.50587731992297e-21,-2.50587731992297e-21,-2.3103630037868808e-20,-2.50587731992297e-21,-2.560950735779178e-20,-2.560950735779178e-20
247.0,parallel,8,2.0,2.0,3.4102030300000005e-21,-1.4320077091065782,-1.4320077091065782,0.0,-1.432007709106578,-1.432007709106578,1,-0.07193718866397587,-3.5183189236719463,-3.4463817350079706,-2.1618758846713875,-2.1618758846713875,1,1.3600705204426022,-2.0863112145653684,-3.4463817350079706,-0.7298681755648095,-0.7298681755648095,-6.802394763324311,-0.7298681755648095,-7.5322629388891205,-7.5322629388891205,tip,tip,tip,4.63811660982704e-21,-7.1147448254338e-21,-1.175286143526084e-20,-2.488998663811686e-21,-2.488998663811686e-21,-2.31975472331447e-20,-2.488998663811686e-21,-2.5686545896956387e-20,-2.5686545896956387e-20
248.0,parallel,8,2.0,2.0,3.42400952e-21,-1.4262334844730842,-1.4262334844730842,0.0,-1.4262334844730842,-1.4262334844730842,1,-0.07164711935484695,-3.5041321538184307,-3.4324850344635838,-2.1482389826465718,-2.1482389826465718,1,1.3545863651182373,-2.0778986693453465,-3.4324850344635838,-0.7220054981734876,-0.7220054981734876,-6.802394763324311,-0.7220054981734876,-7.5244002614977985,-7.5244002614977985,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.472153699238364e-21,-2.472153699238364e-21,-2.329146442842059e-20,-2.472153699238364e-21,-2.5763618127658952e-20,-2.5763618127658952e-20
249.0,parallel,8,2.0,2.0,3.4378160100000005e-21,-1.420505639153915,-1.420505639153915,0.0,-1.420505639153915,-1.420505639153915,1,-0.07135937991968691,-3.4900593339235773,-3.4186999540038903,-2.134721466403167,-2.134721466403167,1,1.349146259234228,-2.0695536947696622,-3.4186999540038903,-0.714215827249252,-0.714215827249252,-6.802394763324311,-0.714215827249252,-7.516610590573563,-7.516610590573563,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.4553426055128734e-21,-2.4553426055128734e-21,-2.3385381623696482e-20,-2.4553426055128734e-21,-2.5840724229209357e-20,-2.5840724229209357e-20
250.0,parallel,8,2.0,2.0,3.4516225e-21,-1.4148236165972994,-1.4148236165972994,0.0,-1.4148236165972992,-1.4148236165972992,1,-0.07107394240000817,-3.476099096587883,-3.405025154187875,-2.1213219544435344,-2.1213219544435344,1,1.3437496741972912,-2.0612754799905835,-3.405025154187875,-0.7064983378462353,-0.7064983378462353,-6.802394763324311,-0.7064983378462353,-7.508893101170546,-7.508893101170546,tip,tip,tip,4.63811660982704e-21,-7.114744825433798e-21,-1.175286143526084e-20,-2.4385655591226674e-21,-2.4385655591226674e-21,-2.347929881897237e-20,-2.4385655591226674e-21,-2.5917864378095035e-20,-2.5917864378095035e-20
251.0,parallel,8,2.0,2.0,3.4654289900000005e-21,-1.409186869120816,-1.409186869120816,0.0,-1.4091868691208158,-1.4091868691208158,1,-0.07079077928287665,-3.4622500962030704,-3.391459316920194,-2.1080390864699656,-2.1080390864699656,1,1.3383960898379395,-2.053063227082254,-3.391459316920194,-0.6988522173491498,-0.6988522173491498,-6.802394763324311,-0.6988522173491498,-7.501246980673461,-7.501246980673461,tip,tip,tip,4.638116609827041e-21,-7.114744825433798e-21,-1.175286143526084e-20,-2.421822733727525e-21,-2.421822733727525e-21,-2.357321601424826e-20,-2.421822733727525e-21,-2.5995038747975784e-20,-2.5995038747975784e-20
252.0,parallel,8,2.0,2.0,3.47923548e-21,-1.403594857735416,-1.403594857735416,0.0,-1.403594857735416,-1.403594857735416,1,-0.0705098634920716,-3.4485110085197253,-3.378001145027654,-2.0948715229627957,-2.0948715229627957,1,1.3330849942433445,-2.044916150784309,-3.378001145027654,-0.6912766652273796,-0.6912766652273796,-6.802394763324311,-0.6912766652273796,-7.493671428551691,-7.493671428551691,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.4051143001551815e-21,-2.4051143001551815e-21,-2.3667133209524146e-20,-2.4051143001551815e-21,-2.607224750967933e-20,-2.607224750967933e-20
253.0,parallel,8,2.0,2.0,3.4930419700000006e-21,-1.398047051973616,-1.398047051973616,0.0,-1.3980470519736161,-1.3980470519736161,1,-0.0702311683794547,-3.434880530225181,-3.3646493618457263,-2.0818179447687517,-2.0818179447687517,1,1.3278158835941611,-2.036833478251565,-3.3646493618457263,-0.6837708927951356,-0.6837708927951356,-6.802394763324311,-0.6837708927951356,-7.4861656561194465,-7.4861656561194465,tip,tip,tip,4.63811660982704e-21,-7.1147448254338e-21,-1.175286143526084e-20,-2.3884404263977796e-21,-2.3884404263977796e-21,-2.376105040480004e-20,-2.3884404263977796e-21,-2.6149490831197817e-20,-2.6149490831197817e-20
254.0,parallel,8,2.0,2.0,3.50684846e-21,-1.3925429297217513,-1.3925429297217513,0.0,-1.3925429297217513,-1.3925429297217513,1,-0.06995466771654348,-3.4213573785313813,-3.351402710814838,-2.068877052699285,-2.068877052699285,1,1.3225882620052078,-2.02881444880963,-3.351402710814838,-0.6763341229775337,-0.6763341229775337,-6.802394763324311,-0.6763341229775337,-7.478728886301845,-7.478728886301845,tip,tip,tip,4.63811660982704e-21,-7.1147448254338e-21,-1.175286143526084e-20,-2.371801277609215e-21,-2.371801277609215e-21,-2.3854967600075926e-20,-2.371801277609215e-21,-2.622676887768514e-20,-2.622676887768514e-20
255.0,parallel,8,2.0,2.0,3.5206549500000006e-21,-1.3870819770561758,-1.3870819770561758,0.0,-1.3870819770561758,-1.3870819770561758,1,-0.06968033568628251,-3.407940290772434,-3.338259955086152,-2.0560475671385707,-2.0560475671385707,1,1.3174016413698932,-2.0208583137162583,-3.338259955086152,-0.668965590082395,-0.668965590082395,-6.802394763324311,-0.668965590082395,-7.4713603534067055,-7.4713603534067055,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.355197016103255e-21,-2.355197016103255e-21,-2.3948884795351816e-20,-2.355197016103255e-21,-2.630408181145507e-20,-2.630408181145507e-20
256.0,parallel,8,2.0,2.0,3.53446144e-21,-1.3816636880833002,-1.3816636880833002,0.0,-1.3816636880833002,-1.3816636880833002,1,-0.06940814687500797,-3.3946280240116047,-3.325219877136597,-2.0433282276609375,-2.0433282276609375,1,1.3122555412082921,-2.0129643359283045,-3.325219877136597,-0.6616645395776373,-0.6616645395776373,-6.802394763324311,-0.6616645395776373,-7.464059302901948,-7.464059302901948,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.338627801352513e-21,-2.338627801352513e-21,-2.4042801990627703e-20,-2.338627801352513e-21,-2.6381429791980216e-20,-2.6381429791980216e-20
257.0,parallel,8,2.0,2.0,3.54826793e-21,-1.3762875647833654,-1.3762875647833654,0.0,-1.3762875647833654,-1.3762875647833654,1,-0.06913807626459939,-3.3814193546574742,-3.312281278392875,-2.0307177926574425,-2.0307177926574425,1,1.307149488518766,-2.005131789874109,-3.312281278392875,-0.654430227874077,-0.654430227874077,-6.802394763324311,-0.654430227874077,-7.456824991198388,-7.456824991198388,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.3220937899881794e-21,-2.3220937899881794e-21,-2.413671918590359e-20,-2.3220937899881794e-21,-2.6458812975891774e-20,-2.6458812975891774e-20
258.0,parallel,8,2.0,2.0,3.56207442e-21,-1.3709531168578484,-1.3709531168578484,0.0,-1.3709531168578484,-1.3709531168578484,1,-0.06887009922481412,-3.368313078089034,-3.29944297886422,-2.0182150389713516,-2.0182150389713516,1,1.3020830176330342,-1.9973599612311856,-3.29944297886422,-0.6472619221135032,-0.6472619221135032,-6.802394763324311,-0.6472619221135032,-7.449656685437814,-7.449656685437814,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.305595135800542e-21,-2.305595135800542e-21,-2.4230636381179484e-20,-2.305595135800542e-21,-2.6536231516980025e-20,-2.6536231516980025e-20
259.0,parallel,8,2.0,2.0,3.57588091e-21,-1.365659861580405,-1.365659861580405,0.0,-1.3656598615804048,-1.3656598615804048,1,-0.0686041915057994,-3.355308008289463,-3.2867038167836635,-2.00581876154228,-2.00581876154228,1,1.2970556700746056,-1.9896481467090579,-3.2867038167836635,-0.6401588999618752,-0.6401588999618752,-6.802394763324311,-0.6401588999618752,-7.442553663286186,-7.442553663286186,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.2891319897402695e-21,-2.2891319897402695e-21,-2.432455357645537e-20,-2.2891319897402695e-21,-2.661368556619564e-20,-2.661368556619564e-20
260.0,parallel,8,2.0,2.0,3.5896874e-21,-1.3604073236512495,-1.3604073236512495,0.0,-1.3604073236512497,-1.3604073236512497,1,-0.06834032923077708,-3.3424029774883492,-3.2740626482575723,-1.993527773058744,-1.993527773058744,1,1.2920669944204723,-1.9819956538370997,-3.2740626482575723,-0.6331204494074942,-0.6331204494074942,-6.802394763324311,-0.6331204494074942,-7.435515212731805,-7.435515212731805,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.2727044999204197e-21,-2.2727044999204197e-21,-2.4418470771731264e-20,-2.2727044999204197e-21,-2.669117527165168e-20,-2.669117527165168e-20
261.0,parallel,8,2.0,2.0,3.60349389e-21,-1.3551950350548847,-1.3551950350548847,0.0,-1.355195035054885,-1.355195035054885,1,-0.06807848888889671,-3.329596835812149,-3.2615183469232525,-1.9813409036189085,-1.9813409036189085,1,1.287116546165988,-1.9744018007572641,-3.2615183469232525,-0.6261458685640235,-0.6261458685640235,-6.802394763324311,-0.6261458685640235,-7.4285406318883345,-7.4285406318883345,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.2563128116192018e-21,-2.2563128116192018e-21,-2.451238796700715e-20,-2.2563128116192018e-21,-2.6768700778626353e-20,-2.6768700778626353e-20
262.0,parallel,8,2.0,2.0,3.61730038e-21,-1.3500225349210873,-1.3500225349210873,0.0,-1.3500225349210875,-1.3500225349210875,1,-0.06781864732825207,-3.3168884509426366,-3.249069803614385,-1.9692570003992904,-1.9692570003992904,1,1.2822038875928352,-1.9668659160215494,-3.249069803614385,-0.6192344654782029,-0.6192344654782029,-6.802394763324311,-0.6192344654782029,-7.421629228802514,-7.421629228802514,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.2399570672834006e-21,-2.2399570672834006e-21,-2.460630516228304e-20,-2.2399570672834006e-21,-2.6846262229566444e-20,-2.6846262229566444e-20
263.0,parallel,8,2.0,2.0,3.63110687e-21,-1.344889369389068,-1.344889369389068,0.0,-1.344889369389068,-1.344889369389068,1,-0.0675607817490572,-3.3042767077831594,-3.236715926034102,-1.9572749273312258,-1.9572749273312258,1,1.277328587640011,-1.9593873383940914,-3.236715926034102,-0.6123855579421578,-0.6123855579421578,-6.802394763324311,-0.6123855579421578,-7.414780321266469,-7.414780321266469,tip,tip,tip,4.638116609827041e-21,-7.1147448254338e-21,-1.175286143526084e-20,-2.223637406532552e-21,-2.223637406532552e-21,-2.4700222357558928e-20,-2.223637406532552e-21,-2.6923859764091483e-20,-2.6923859764091483e-20
264.0,parallel,8,2.0,2.0,3.64491336e-21,-1.3397950914747154,-1.3397950914747154,0.0,-1.3397950914747154,-1.3397950914747154,1,-0.06730486969697744,-3.291760508132465,-3.224455638435488,-1.9453935647848533,-1.9453935647848533,1,1.272490221777738,-1.9519654166577496,-3.224455638435488,-0.6055984733101378,-0.6055984733101378,-6.802394763324311,-0.6055984733101378,-7.407993236634448,-7.407993236634448,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.207353966163725e-21,-2.207353966163725e-21,-2.479413955283482e-20,-2.207353966163725e-21,-2.7001493518998546e-20,-2.7001493518998546e-20
265.0,parallel,8,2.0,2.0,3.65871985e-21,-1.3347392609408486,-1.3347392609408486,0.0,-1.3347392609408488,-1.3347392609408488,1,-0.06705088905661148,-3.2793387703659276,-3.2122878813093165,-1.9336118092604615,-1.9336118092604615,1,1.267688371884237,-1.944599509425079,-3.2122878813093165,-0.5988725483196127,-0.5988725483196127,-6.802394763324311,-0.5988725483196127,-7.401267311643924,-7.401267311643924,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.191106880157051e-21,-2.191106880157051e-21,-2.488805674811071e-20,-2.191106880157051e-21,-2.707916362826776e-20,-2.707916362826776e-20
266.0,parallel,8,2.0,2.0,3.67252634e-21,-1.3297214441703942,-1.3297214441703942,0.0,-1.3297214441703944,-1.3297214441703944,1,-0.06679881804512046,-3.26701042912395,-3.20021161107883,-1.9219285730869433,-1.9219285730869433,1,1.2629226261252737,-1.937288984953556,-3.20021161107883,-0.5922071289165489,-0.5922071289165489,-6.802394763324311,-0.5922071289165489,-7.39460189224086,-7.39460189224086,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.1748962796818016e-21,-2.1748962796818016e-21,-2.4981973943386602e-20,-2.1748962796818016e-21,-2.71568702230684e-20,-2.71568702230684e-20
267.0,parallel,8,2.0,2.0,3.68633283e-21,-1.3247412140424153,-1.3247412140424153,0.0,-1.3247412140424153,-1.3247412140424153,1,-0.06654863520600016,-3.2547744350073815,-3.1882257998013817,-1.9103427841272174,-1.9103427841272174,1,1.2581925788364152,-1.9300332209649662,-3.1882257998013817,-0.5856015700848021,-0.5856015700848021,-6.802394763324311,-0.5856015700848021,-7.387996333409113,-7.387996333409113,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.1752861435260841e-20,-2.1587222931031517e-21,-2.1587222931031517e-21,-2.5075891138662486e-20,-2.1587222931031517e-21,-2.723461343176564e-20,-2.723461343176564e-20
268.0,parallel,8,2.0,2.0,3.7001393200000004e-21,-1.3197981498109137,-1.3197981498109137,0.0,-1.319798149810914,-1.319798149810914,1,-0.06630031940299269,-3.2426297542797418,-3.1763294348767492,-1.8988533854904055,-1.8988533854904055,1,1.253497830407921,-1.922831604468828,-3.1763294348767492,-0.5790552356794916,-0.5790552356794916,-6.802394763324311,-0.5790552356794916,-7.381449999003802,-7.381449999003802,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.142585045989554e-21,-2.142585045989554e-21,-2.516980833393838e-20,-2.142585045989554e-21,-2.731239337992793e-20,-2.731239337992793e-20
269.0,parallel,8,2.0,2.0,3.71394581e-21,-1.3148918369863378,-1.3148918369863378,0.0,-1.3148918369863378,-1.3148918369863378,1,-0.066053849814134,-3.2305753685761,-3.164521518761966,-1.887459335250584,-1.887459335250584,1,1.2488379871722037,-1.915683531589762,-3.164521518761966,-0.5725674982642461,-0.5725674982642461,-6.802394763324311,-0.5725674982642461,-7.374962261588557,-7.374962261588557,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.1264846611206793e-21,-2.1264846611206793e-21,-2.5263725529214266e-20,-2.1264846611206793e-21,-2.7390210190334943e-20,-2.7390210190334943e-20
270.0,parallel,8,2.0,2.0,3.7277523000000004e-21,-1.3100218672197217,-1.3100218672197217,0.0,-1.3100218672197217,-1.3100218672197217,1,-0.06580920592593349,-3.21861027461841,-3.152801068692477,-1.8761596061719485,-1.8761596061719485,1,1.2442126612937883,-1.9085884073986885,-3.152801068692477,-0.5661377389522269,-0.5661377389522269,-6.802394763324311,-0.5661377389522269,-7.368532502276538,-7.368532502276538,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.1104212584959636e-21,-2.1104212584959636e-21,-2.535764272449016e-20,-2.1104212584959636e-21,-2.7468063982986125e-20,-2.7468063982986125e-20
271.0,parallel,8,2.0,2.0,3.74155879e-21,-1.3051878381893907,-1.3051878381893907,0.0,-1.3051878381893904,-1.3051878381893904,1,-0.06556636752768281,-3.2067334839371617,-3.141167116409479,-1.8649531854402117,-1.8649531854402117,1,1.239621470661708,-1.901545645747771,-3.141167116409479,-0.5597653472508213,-0.5597653472508213,-6.802394763324311,-0.5597653472508213,-7.362160110575132,-7.362160110575132,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.0943949553437126e-21,-2.0943949553437126e-21,-2.5451559919766046e-20,-2.0943949553437126e-21,-2.754595487510976e-20,-2.754595487510976e-20
272.0,parallel,8,2.0,2.0,3.7553652800000004e-21,-1.300389353490165,-1.300389353490165,0.0,-1.3003893534901647,-1.3003893534901647,1,-0.06532531470588986,-3.194944022599157,-3.1296187078932673,-1.8538390744000663,-1.8538390744000663,1,1.235064038784275,-1.8945546691089923,-3.1296187078932673,-0.5534497209099016,-0.5534497209099016,-6.802394763324311,-0.5534497209099016,-7.355844484234213,-7.355844484234213,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.078405866130735e-21,-2.078405866130735e-21,-2.5545477115041936e-20,-2.078405866130735e-21,-2.7623882981172674e-20,-2.7623882981172674e-20
273.0,parallel,8,2.0,2.0,3.76917177e-21,-1.2956260225249996,-1.2956260225249996,0.0,-1.2956260225249996,-1.2956260225249996,1,-0.06508602783883533,-3.183240930941285,-3.11815490310245,-1.8428162882985737,-1.8428162882985737,1,1.2305399946861644,-1.8876149084162854,-3.11815490310245,-0.5471902657735741,-0.5471902657735741,-6.802394763324311,-0.5471902657735741,-7.349585029097885,-7.349585029097885,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.0624541025725527e-21,-2.0624541025725527e-21,-2.5639394310317824e-20,-2.0624541025725527e-21,-2.770184841289038e-20,-2.770184841289038e-20
274.0,parallel,8,2.0,2.0,3.7829782600000005e-21,-1.2908974603989958,-1.2908974603989958,0.0,-1.290897460398996,-1.290897460398996,1,-0.06484848759124832,-3.1716232633101122,-3.106774775718864,-1.8318838560342956,-1.8318838560342956,1,1.2260489728077475,-1.8807258029111165,-3.106774775718864,-0.5409863956352996,-0.5409863956352996,-6.802394763324311,-0.5409863956352996,-7.343381158959611,-7.343381158959611,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.0465397736440974e-21,-2.0465397736440974e-21,-2.5733311505593717e-20,-2.0465397736440974e-21,-2.7779851279237815e-20,-2.7779851279237815e-20
275.0,parallel,8,2.0,2.0,3.79678475e-21,-1.2862032878157268,-1.2862032878157268,0.0,-1.2862032878157268,-1.2862032878157268,1,-0.06461267490909833,-3.1600900878071667,-3.0954774128980684,-1.8210408199120371,-1.8210408199120371,1,1.2215906129066285,-1.87388679999144,-3.0954774128980684,-0.5348375320963104,-0.5348375320963104,-6.802394763324311,-0.5348375320963104,-7.3372322954206215,-7.3372322954206215,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-2.0306629855909068e-21,-2.0306629855909068e-21,-2.5827228700869604e-20,-2.0306629855909068e-21,-2.785789168646051e-20,-2.785789168646051e-20
276.0,parallel,8,2.0,2.0,3.8105912400000005e-21,-1.2815431309758145,-1.2815431309758145,0.0,-1.2815431309758147,-1.2815431309758147,1,-0.06437857101450015,-3.148640486039749,-3.084261915025249,-1.810286235403053,-1.810286235403053,1,1.2171645599613143,-1.8670973550639347,-3.084261915025249,-0.5287431044272382,-0.5287431044272382,-6.802394763324311,-0.5287431044272382,-7.331137867751549,-7.331137867751549,tip,tip,tip,4.63811660982704e-21,-7.1147448254338e-21,-1.175286143526084e-20,-2.0148238419408393e-21,-2.0148238419408393e-21,-2.5921145896145497e-20,-2.0148238419408393e-21,-2.7935969738086335e-20,-2.7935969738086335e-20
277.0,parallel,8,2.0,2.0,3.82439773e-21,-1.276916621477707,-1.276916621477707,0.0,-1.276916621477707,-1.276916621477707,1,-0.0641461574007294,-3.137273552877151,-3.0731273954764218,-1.7996191709105678,-1.7996191709105678,1,1.2127704640769776,-1.8603569313994441,-3.0731273954764218,-0.5227025494328608,-0.5227025494328608,-6.802394763324311,-0.5227025494328608,-7.325097312757172,-7.325097312757172,tip,tip,tip,4.63811660982704e-21,-7.1147448254338e-21,-1.175286143526084e-20,-1.9990224435162457e-21,-1.9990224435162457e-21,-2.6015063091421384e-20,-1.9990224435162457e-21,-2.8014085534937626e-20,-2.8014085534937626e-20
278.0,parallel,8,2.0,2.0,3.8382042200000005e-21,-1.2723233962205929,-1.2723233962205929,0.0,-1.2723233962205929,-1.2723233962205929,1,-0.06391541582734547,-3.125988396212125,-3.0620729803847797,-1.7890387075404792,-1.7890387075404792,1,1.2084079803932475,-1.853664999991532,-3.0620729803847797,-0.5167153113198864,-0.5167153113198864,-6.802394763324311,-0.5167153113198864,-7.319110074644197,-7.319110074644197,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-1.9832588884466018e-21,-1.9832588884466018e-21,-2.6108980286697274e-20,-1.9832588884466018e-21,-2.8092239175143876e-20,-2.8092239175143876e-20
279.0,parallel,8,2.0,2.0,3.85201071e-21,-1.267763097309408,-1.267763097309408,0.0,-1.267763097309408,-1.267763097309408,1,-0.06368632831541951,-3.114784136727494,-3.0510978084120746,-1.7785439388771083,-1.7785439388771083,1,1.2040767689939886,-1.847021039418086,-3.0510978084120746,-0.5107808415677002,-0.5107808415677002,-6.802394763324311,-0.5107808415677002,-7.313175604892011,-7.313175604892011,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.175286143526084e-20,-1.9675332721815943e-21,-1.9675332721815943e-21,-2.620289748197316e-20,-1.9675332721815943e-21,-2.817043075415476e-20,-2.817043075415476e-20
280.0,parallel,8,2.0,2.0,3.8658172000000005e-21,-1.2632353719618743,-1.2632353719618743,0.0,-1.263235371961874,-1.263235371961874,1,-0.06345887714286443,-3.1036599076677525,-3.040201030524888,-1.7681339707638637,-1.7681339707638637,1,1.19977649481901,-1.8404245357058782,-3.040201030524888,-0.5048985988019896,-0.5048985988019896,-6.802394763324311,-0.5048985988019896,-7.3072933621263,-7.3072933621263,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.1752861435260838e-20,-1.951845687504631e-21,-1.951845687504631e-21,-2.6296814677249054e-20,-1.951845687504631e-21,-2.824866036475368e-20,-2.824866036475368e-20
281.0,parallel,8,2.0,2.0,3.87962369e-21,-1.2587398724175263,-1.2587398724175263,0.0,-1.2587398724175265,-1.2587398724175265,1,-0.06323304483986492,-3.0926148546155545,-3.0293818097756895,-1.757807921088704,-1.757807921088704,1,1.1955068275776615,-1.8338749821980282,-3.0293818097756895,-0.4990680486711776,-0.4990680486711776,-6.802394763324311,-0.4990680486711776,-7.3014628119954885,-7.3014628119954885,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.1752861435260838e-20,-1.9361962245467737e-21,-1.9361962245467737e-21,-2.6390731872524942e-20,-1.9361962245467737e-21,-2.8326928097071715e-20,-2.8326928097071715e-20
282.0,parallel,8,2.0,2.0,3.8934301800000006e-21,-1.2542762558486695,-1.2542762558486695,0.0,-1.2542762558486698,-1.2542762558486698,1,-0.0630088141844044,-3.0816481352729457,-3.0186393210885414,-1.7475649195742609,-1.7475649195742609,1,1.191267441664265,-1.8273718794242761,-3.0186393210885414,-0.4932886637255911,-0.4932886637255911,-6.802394763324311,-0.4932886637255911,-7.295683427049902,-7.295683427049902,tip,tip,tip,4.638116609827039e-21,-7.114744825433799e-21,-1.175286143526084e-20,-1.920584970801088e-21,-1.920584970801088e-21,-2.6484649067800832e-20,-1.920584970801088e-21,-2.840523403860192e-20,-2.840523403860192e-20
283.0,parallel,8,2.0,2.0,3.90723667e-21,-1.2498441842732326,-1.2498441842732326,0.0,-1.2498441842732326,-1.2498441842732326,1,-0.06278616819788707,-3.070758919247247,-3.0079727510493597,-1.7374041075725195,-1.7374041075725195,1,1.1870580160753454,-1.8209147349740142,-3.0079727510493597,-0.4875599232992869,-0.4875599232992869,-6.802394763324311,-0.4875599232992869,-7.289954686623598,-7.289954686623598,tip,tip,tip,4.638116609827039e-21,-7.1147448254338e-21,-1.175286143526084e-20,-1.9050120111373612e-21,-1.9050120111373612e-21,-2.657856626307672e-20,-1.9050120111373612e-21,-2.8483578274214084e-20,-2.8483578274214084e-20
284.0,parallel,8,2.0,2.0,3.9210431600000006e-21,-1.2454433244694536,-1.2454433244694536,0.0,-1.2454433244694534,-1.2454433244694534,1,-0.06256509014085225,-3.059946387841446,-2.9973812977005942,-1.727324637863925,-1.727324637863925,1,1.1828782343286013,-1.8145030633719925,-2.9973812977005942,-0.4818813133944717,-0.4818813133944717,-6.802394763324311,-0.4818813133944717,-7.284276076718783,-7.284276076718783,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.175286143526084e-20,-1.88947742781721e-21,-1.88947742781721e-21,-2.6672483458352612e-20,-1.88947742781721e-21,-2.856196088616982e-20,-2.856196088616982e-20
285.0,parallel,8,2.0,2.0,3.93484965e-21,-1.241073347892368,-1.241073347892368,0.0,-1.241073347892368,-1.241073347892368,1,-0.062345563508779095,-3.0492097338490205,-2.986864170340241,-1.7173256744608234,-1.7173256744608234,1,1.1787277843835888,-1.8081363859566526,-2.986864170340241,-0.4762523265684555,-0.4762523265684555,-6.802394763324311,-0.4762523265684555,-7.278647089892766,-7.278647089892766,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.175286143526084e-20,-1.873981300509573e-21,-1.873981300509573e-21,-2.67664006536285e-20,-1.873981300509573e-21,-2.8640381954138074e-20,-2.8640381954138074e-20
286.0,parallel,8,2.0,2.0,3.9486561400000006e-21,-1.2367339305920448,-1.2367339305920448,0.0,-1.2367339305920448,-1.2367339305920448,1,-0.06212757202797916,-3.0385481613530443,-2.9764205893250653,-1.707406392415098,-1.707406392415098,1,1.1746063585640656,-1.8018142307609994,-2.9764205893250653,-0.4706724618230531,-0.4706724618230531,-6.802394763324311,-0.4706724618230531,-7.273067225147364,-7.273067225147364,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.175286143526084e-20,-1.8585237063065146e-21,-1.8585237063065146e-21,-2.6860317848904392e-20,-1.8585237063065146e-21,-2.871884155521091e-20,-2.871884155521091e-20
